Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-05-21,Melbourne,8.1,18.5,0.0,2.2,4.7,N,37.0,NNE,NNW,11.0,22.0,80.0,53.0,1024.9,1021.5,7.0,7.0,9.7,17.9,No,No
2009-04-21,Penrith,14.4,20.8,1.6,,,SSW,35.0,SSW,SSE,20.0,28.0,74.0,86.0,,,,,18.8,17.4,Yes,Yes
2009-02-10,Nuriootpa,9.4,20.4,0.0,8.0,7.9,SSE,44.0,SSE,SSE,17.0,26.0,57.0,38.0,1020.5,1019.2,6.0,7.0,13.2,17.6,No,No
2012-07-05,MelbourneAirport,2.5,12.8,0.0,1.4,8.4,ESE,22.0,,SSE,0.0,17.0,91.0,62.0,1036.3,1035.2,6.0,3.0,7.3,12.0,No,No
2010-08-31,Witchcliffe,8.1,17.1,0.8,,,SSE,50.0,SE,SSE,11.0,22.0,99.0,72.0,1016.3,1016.1,,,10.7,15.1,No,No
2009-01-28,Adelaide,30.7,45.7,0.0,13.0,12.5,NE,35.0,N,WNW,11.0,22.0,10.0,7.0,1007.5,1005.3,,,38.3,43.9,No,No
2017-03-18,Bendigo,13.4,31.4,0.0,,,SSE,26.0,SE,ENE,9.0,6.0,54.0,28.0,1024.8,1022.1,,,18.4,29.2,No,No
2016-04-29,Dartmoor,15.3,19.4,6.0,2.4,,N,43.0,N,NNW,17.0,19.0,89.0,79.0,1012.2,1010.6,,,15.8,18.1,Yes,Yes
2017-05-30,Newcastle,4.8,16.5,0.0,,,,,NW,,19.0,,47.0,,,,1.0,,9.5,,No,No
2010-03-23,Launceston,11.0,23.6,0.0,,,WNW,41.0,WNW,WNW,19.0,19.0,75.0,41.0,1014.8,1013.2,,,15.3,22.9,No,No
2015-12-22,Perth,21.0,38.7,0.0,12.2,13.0,SSW,39.0,ESE,SSW,7.0,20.0,34.0,29.0,1011.8,1009.1,0.0,2.0,31.6,34.6,No,No
2010-09-17,MountGambier,8.4,13.8,0.0,3.6,3.9,WSW,39.0,SW,SW,26.0,24.0,62.0,54.0,1028.2,1026.6,7.0,6.0,11.4,12.6,No,No
2009-02-28,Walpole,12.6,23.4,0.0,,,SE,54.0,E,SE,13.0,28.0,78.0,62.0,1017.3,1013.8,,,17.4,22.8,No,No
2012-07-30,Newcastle,6.9,15.5,0.0,,,,,W,SW,9.0,15.0,55.0,40.0,,,1.0,2.0,11.4,14.6,No,Yes
2009-11-09,PerthAirport,9.4,30.9,0.0,8.2,10.3,E,37.0,E,SW,20.0,20.0,47.0,32.0,1018.6,1013.4,7.0,7.0,21.9,29.4,No,No
2010-05-16,GoldCoast,13.2,23.3,0.0,,,SSE,35.0,S,S,11.0,19.0,51.0,50.0,1018.9,1016.3,,,19.5,21.0,No,No
2015-08-20,Canberra,-1.8,15.6,0.2,,,NW,30.0,,NNW,0.0,20.0,99.0,46.0,1029.2,1025.5,8.0,,4.1,14.9,No,No
2013-10-14,Williamtown,12.5,19.3,12.6,16.2,8.1,WNW,46.0,WNW,SSE,9.0,26.0,70.0,42.0,1014.5,1014.5,6.0,1.0,14.6,18.7,Yes,No
2016-02-04,WaggaWagga,16.9,30.8,0.0,5.0,12.8,SE,33.0,SE,SSE,17.0,7.0,56.0,35.0,1012.3,1011.0,1.0,2.0,21.0,29.2,No,No
2009-06-18,Wollongong,11.5,17.0,16.4,,,S,35.0,WSW,SSW,13.0,13.0,89.0,81.0,1030.1,1028.9,3.0,7.0,12.2,15.2,Yes,Yes
2009-09-22,Adelaide,9.9,17.1,24.2,2.2,2.5,NNW,37.0,NNW,NNW,9.0,24.0,71.0,88.0,998.7,995.0,,,14.4,12.7,Yes,Yes
2016-01-07,GoldCoast,21.0,28.9,0.0,,,,,SE,SE,20.0,30.0,69.0,68.0,1010.5,1010.3,,,27.3,28.0,No,
2015-09-13,Richmond,7.7,25.6,0.0,,,NNE,26.0,NE,N,6.0,7.0,74.0,37.0,1028.5,1024.1,,,16.0,25.2,No,No
2011-06-06,Sale,4.7,11.8,1.2,3.0,7.1,W,44.0,W,W,20.0,22.0,83.0,71.0,1017.2,1017.1,2.0,6.0,6.9,9.8,Yes,No
2015-05-27,Cobar,12.1,16.2,0.0,1.6,,ENE,20.0,NNE,SSE,9.0,4.0,79.0,81.0,1024.3,1022.0,7.0,7.0,13.4,16.0,No,Yes
2011-10-12,Hobart,7.0,17.1,0.8,5.0,10.1,WSW,39.0,SSW,SW,9.0,20.0,55.0,44.0,1015.4,1015.7,,,12.1,16.1,No,No
2009-05-02,Woomera,12.6,21.6,0.0,6.0,10.0,SSW,33.0,SSE,S,22.0,13.0,71.0,40.0,1027.1,1024.9,1.0,4.0,15.7,20.4,No,No
2009-06-21,Sale,2.3,17.4,0.2,0.8,4.8,WNW,26.0,,ESE,0.0,13.0,93.0,63.0,1021.1,1018.7,7.0,6.0,10.0,16.5,No,No
2015-06-20,Brisbane,9.2,20.9,0.0,4.6,9.2,SW,20.0,SW,SW,7.0,6.0,65.0,44.0,1020.5,1018.3,1.0,2.0,14.9,19.4,No,No
2013-09-06,Richmond,9.2,28.7,0.0,3.2,,ENE,28.0,,NE,0.0,17.0,73.0,33.0,1027.1,1021.8,,,18.0,28.2,No,No
2016-07-31,Penrith,7.8,20.2,0.0,,,WNW,9.0,,WNW,0.0,4.0,98.0,46.0,,,,,9.8,19.7,No,No
2016-06-20,Katherine,15.5,30.7,0.0,7.2,,ESE,35.0,ESE,WSW,20.0,4.0,51.0,,1014.9,1010.5,0.0,,22.0,,No,No
2011-12-26,Canberra,14.2,24.4,0.0,,,N,43.0,NNW,N,17.0,28.0,83.0,77.0,1005.8,1004.3,,,18.5,20.2,No,No
2009-04-08,CoffsHarbour,17.0,23.4,15.6,4.2,8.8,SSE,37.0,SW,SSE,24.0,20.0,63.0,54.0,1025.0,1022.4,3.0,1.0,20.5,23.1,Yes,Yes
2009-09-13,Walpole,,,,,,,,,,,,,,,,,,,,,
2013-03-14,Launceston,7.2,24.7,0.0,,,NNW,37.0,,NNW,0.0,19.0,75.0,43.0,1012.6,1010.2,,,12.4,23.1,No,No
2017-04-07,Hobart,10.7,25.0,0.0,3.0,8.8,NNW,65.0,N,N,11.0,31.0,63.0,24.0,1022.5,1016.7,7.0,8.0,15.2,24.2,No,No
2014-08-01,PerthAirport,3.1,17.3,0.0,2.4,9.5,ENE,39.0,ENE,NE,22.0,19.0,62.0,44.0,1027.8,1024.0,0.0,0.0,9.5,17.1,No,No
2009-06-15,Adelaide,7.0,17.1,7.4,3.8,9.1,WSW,24.0,SW,WSW,11.0,17.0,87.0,64.0,1014.0,1016.3,,,10.6,16.2,Yes,No
2012-11-28,Dartmoor,13.4,32.4,0.0,5.6,12.8,SE,31.0,ESE,S,13.0,17.0,72.0,40.0,1013.4,1010.2,,,19.7,30.6,No,No
2013-11-19,Newcastle,14.5,23.8,14.8,,,,,,SE,0.0,46.0,84.0,79.0,,,8.0,5.0,19.0,20.5,Yes,Yes
2015-07-25,Ballarat,3.9,9.7,2.4,,,N,65.0,N,NNW,20.0,41.0,98.0,72.0,1013.9,1011.9,1.0,6.0,5.5,9.3,Yes,Yes
2016-07-08,Cairns,14.9,26.7,0.0,,,ESE,31.0,SSE,ESE,17.0,20.0,67.0,54.0,1018.8,1015.3,,,21.5,25.6,No,No
2013-09-06,Portland,9.6,15.7,0.0,,0.9,WNW,46.0,NW,WNW,19.0,28.0,90.0,78.0,1026.3,1023.8,,2.0,13.0,15.4,No,Yes
2011-05-07,Albury,3.4,15.9,0.0,,,SE,17.0,,ESE,0.0,9.0,96.0,57.0,1020.7,1016.0,7.0,,6.2,15.7,No,No
2012-10-26,Hobart,7.0,13.0,4.8,0.6,1.8,SW,56.0,NNW,S,22.0,11.0,60.0,61.0,1005.4,1004.0,,,10.0,10.9,Yes,No
2013-05-17,Albury,3.5,14.9,1.6,,,WNW,31.0,W,WNW,11.0,9.0,100.0,71.0,1015.9,1014.4,7.0,5.0,7.8,14.6,Yes,No
2012-04-24,Newcastle,14.8,24.5,6.9,,,,,SW,NW,6.0,19.0,87.0,53.0,,,4.0,5.0,19.5,23.4,Yes,No
2014-09-08,Watsonia,7.6,21.5,0.0,5.2,7.8,NNE,67.0,NNE,NNE,13.0,19.0,54.0,44.0,1021.9,1014.7,4.0,5.0,16.4,20.5,No,No
2016-08-31,Sydney,13.6,23.6,0.0,,2.3,NNW,54.0,N,NNW,20.0,39.0,61.0,53.0,1018.7,1013.9,7.0,7.0,18.8,21.2,No,No
2010-04-03,Wollongong,16.1,21.3,0.0,,,,,SW,SE,15.0,35.0,70.0,84.0,1021.6,1021.8,,7.0,19.3,17.6,No,
2011-05-09,Watsonia,5.9,14.6,5.4,0.8,5.3,SSW,31.0,,SSE,0.0,9.0,99.0,55.0,1022.1,1021.1,7.0,3.0,8.5,13.6,Yes,No
2011-06-16,Cobar,5.5,19.8,0.0,1.6,,E,22.0,SE,WSW,7.0,9.0,71.0,46.0,1021.8,1017.7,6.0,5.0,11.4,18.7,No,No
2012-04-18,Albury,13.7,26.2,0.0,,,ESE,30.0,SSE,SSE,17.0,15.0,66.0,48.0,1022.1,1018.3,1.0,,19.7,26.0,No,No
2013-11-19,Richmond,,25.7,,2.4,,,,,SE,,19.0,,53.0,,1010.0,,,,24.4,,
2010-09-29,MountGambier,3.9,13.8,3.2,1.4,8.9,SSW,39.0,SW,SW,24.0,22.0,59.0,47.0,1026.4,1025.9,3.0,4.0,10.9,12.8,Yes,No
2012-08-08,Brisbane,6.7,23.7,0.0,3.4,10.1,NNW,19.0,SW,WNW,4.0,7.0,57.0,16.0,1024.3,1019.3,0.0,0.0,13.2,23.4,No,No
2010-11-05,Mildura,8.3,23.3,0.0,5.0,12.4,SSE,30.0,SSE,ENE,13.0,11.0,67.0,31.0,1021.5,1017.5,1.0,5.0,13.0,21.5,No,No
2012-08-08,SalmonGums,2.6,16.4,0.0,,,S,30.0,W,S,9.0,15.0,68.0,44.0,,,,,9.5,14.6,No,No
2013-05-06,Ballarat,4.0,16.3,0.0,,,SE,39.0,ESE,N,24.0,15.0,65.0,36.0,1025.9,1023.2,,,8.7,15.3,No,Yes
2015-11-21,Adelaide,,,,,,,,,SW,,22.0,,40.0,,1023.3,,,,21.5,,No
2017-06-11,NorfolkIsland,15.2,19.5,0.0,,,ESE,37.0,E,SE,24.0,20.0,70.0,60.0,1025.5,1023.9,8.0,8.0,17.3,18.0,No,No
2017-01-25,Melbourne,13.5,21.1,0.0,10.6,13.3,S,35.0,SSE,SSW,13.0,17.0,54.0,55.0,1021.1,1018.7,5.0,1.0,17.0,20.1,No,No
2016-06-23,Dartmoor,9.2,10.6,39.4,,,SW,54.0,N,NW,24.0,11.0,95.0,95.0,997.7,998.0,,,9.9,8.0,Yes,Yes
2013-09-11,SalmonGums,6.7,21.7,0.2,,,WNW,65.0,NW,NW,33.0,31.0,51.0,35.0,,,,,18.7,20.9,No,No
2009-06-04,AliceSprings,4.4,22.2,0.0,1.4,10.2,ESE,20.0,,E,0.0,7.0,92.0,35.0,1020.4,1016.1,0.0,1.0,10.2,21.5,No,No
2012-03-19,MountGambier,10.2,30.5,0.0,6.2,10.7,N,48.0,NNE,NNE,20.0,30.0,72.0,25.0,1020.6,1015.7,1.0,1.0,17.0,29.0,No,No
2010-04-13,AliceSprings,13.1,22.5,0.0,4.0,5.2,E,31.0,E,ESE,11.0,17.0,72.0,60.0,1020.7,1017.5,3.0,7.0,18.2,22.0,No,No
2012-11-21,Portland,12.1,17.1,0.0,10.4,12.4,WSW,52.0,WSW,WSW,28.0,31.0,63.0,56.0,1015.5,1017.9,3.0,1.0,14.2,15.8,No,No
2009-06-06,WaggaWagga,1.0,11.4,0.0,1.6,0.1,ENE,20.0,ESE,ESE,11.0,9.0,95.0,83.0,1015.5,1011.6,7.0,8.0,5.3,11.1,No,Yes
2013-09-03,Sale,7.6,16.6,0.2,2.0,3.0,ESE,24.0,E,ESE,11.0,19.0,99.0,82.0,1033.7,1031.6,8.0,3.0,11.4,15.7,No,No
2015-03-20,Melbourne,,,,12.4,10.4,SSW,48.0,W,S,13.0,26.0,,,,,,,,,,
2010-02-15,Cairns,24.3,31.9,0.0,6.6,7.8,NNE,26.0,SW,N,4.0,15.0,70.0,71.0,1009.4,1006.6,4.0,7.0,28.7,30.3,No,No
2017-03-06,Hobart,13.0,18.2,0.0,5.0,4.0,SE,39.0,SSW,SE,17.0,28.0,61.0,63.0,1022.2,1022.3,5.0,7.0,15.3,16.8,No,Yes
2015-09-16,Perth,4.9,20.2,0.0,4.0,10.9,E,30.0,E,S,13.0,20.0,59.0,40.0,1029.1,1024.8,0.0,0.0,12.8,19.7,No,No
2009-11-26,Woomera,14.2,29.3,0.6,7.0,11.6,NW,44.0,N,NW,19.0,20.0,71.0,33.0,1009.9,1006.7,3.0,4.0,17.4,26.5,No,No
2017-05-05,NorahHead,14.4,21.8,0.0,,,NE,28.0,WNW,E,2.0,11.0,71.0,61.0,1030.8,1027.9,,,18.8,19.5,No,No
2012-11-09,MountGinini,5.8,12.9,0.2,,,WNW,50.0,WSW,W,15.0,17.0,73.0,40.0,,,,,8.9,11.8,No,No
2010-09-27,CoffsHarbour,13.0,26.7,0.0,3.8,10.1,NE,43.0,NE,ENE,11.0,28.0,50.0,75.0,1017.3,1011.8,1.0,2.0,23.2,22.6,No,No
2016-02-28,BadgerysCreek,16.4,30.3,0.0,,,E,31.0,E,E,4.0,6.0,86.0,43.0,1018.7,1016.2,,,21.5,29.5,No,No
2010-05-29,Sale,10.1,15.7,0.2,0.8,0.0,E,26.0,E,ESE,7.0,13.0,89.0,91.0,1006.5,1004.8,8.0,8.0,12.4,13.9,No,Yes
2012-01-29,Bendigo,18.9,33.9,0.0,,,,,NE,NE,6.0,28.0,58.0,31.0,1007.5,1002.1,1.0,7.0,25.8,32.6,No,Yes
2017-03-29,Sale,7.8,28.6,0.0,,,SW,44.0,NNW,NNW,9.0,15.0,98.0,32.0,1010.0,1004.8,,,12.4,27.2,No,Yes
2009-09-04,PerthAirport,5.8,22.4,0.0,2.4,10.2,WSW,50.0,NE,WNW,15.0,20.0,51.0,35.0,1017.1,1010.8,1.0,1.0,13.3,20.4,No,Yes
2013-08-04,Melbourne,8.3,14.1,,1.2,5.7,W,39.0,WNW,WNW,17.0,22.0,72.0,71.0,1013.5,1012.6,,,9.4,12.5,,Yes
2010-02-24,WaggaWagga,15.5,28.3,0.0,8.0,12.5,ENE,39.0,ENE,ESE,20.0,7.0,47.0,33.0,1019.7,1017.7,1.0,1.0,19.7,26.9,No,No
2015-03-19,Walpole,13.8,20.4,2.8,,,SSW,37.0,SSW,SSW,17.0,17.0,66.0,55.0,1016.0,1017.7,,,17.4,19.0,Yes,No
2015-08-11,Richmond,2.5,20.7,0.2,2.8,,WSW,39.0,N,WSW,2.0,22.0,73.0,31.0,1014.9,1011.0,,,11.0,19.9,No,No
2013-12-15,Ballarat,6.9,22.0,0.2,,,S,33.0,SSE,S,24.0,19.0,75.0,53.0,1020.5,1019.2,,,12.4,20.7,No,No
2013-04-07,PearceRAAF,17.7,32.3,0.0,,9.8,ESE,46.0,E,ESE,30.0,17.0,62.0,30.0,1017.6,1013.2,,,21.3,31.0,No,No
2010-04-21,PearceRAAF,10.9,24.8,0.0,,5.0,S,35.0,,SSW,0.0,20.0,96.0,48.0,1017.3,1015.3,8.0,2.0,14.8,24.3,No,No
2010-10-14,PerthAirport,9.5,22.2,0.0,7.0,11.7,ESE,50.0,SE,SE,31.0,22.0,35.0,21.0,1023.8,1020.2,1.0,0.0,14.6,21.3,No,No
2011-12-28,NorahHead,18.7,22.0,0.0,,,S,52.0,SSW,SSW,26.0,41.0,65.0,72.0,1013.3,1011.2,,,20.5,21.2,No,No
2009-07-14,Hobart,3.5,13.9,0.0,2.0,7.5,WNW,28.0,NNW,SE,9.0,9.0,78.0,56.0,1000.3,1001.3,4.0,6.0,6.7,11.9,No,No
2012-01-15,Canberra,12.2,20.8,0.0,,,NE,35.0,SE,ENE,11.0,20.0,70.0,56.0,1019.1,1018.3,8.0,8.0,16.3,19.7,No,No
2015-11-13,AliceSprings,21.2,35.6,0.0,14.4,12.8,SE,46.0,SSE,ESE,24.0,20.0,22.0,17.0,1015.7,1011.5,1.0,3.0,28.4,34.2,No,No
2014-04-18,MountGinini,3.6,9.2,0.0,,,WSW,61.0,WSW,W,24.0,19.0,98.0,94.0,,,,,5.8,6.9,No,No
2009-06-22,SalmonGums,5.2,12.8,0.4,,,WSW,41.0,W,SSW,17.0,26.0,87.0,74.0,,,,,8.1,11.0,No,No
2014-02-19,Townsville,24.6,28.9,69.8,,0.3,ENE,54.0,SE,E,11.0,7.0,96.0,92.0,1005.5,1002.6,7.0,8.0,25.7,27.0,Yes,Yes
2008-12-31,Tuggeranong,13.2,23.4,0.0,,,WNW,48.0,NW,WNW,17.0,28.0,41.0,32.0,1001.7,1001.7,,,17.5,22.5,No,No
2010-09-30,Tuggeranong,-2.0,15.5,0.0,,,N,31.0,SE,NNE,4.0,19.0,55.0,40.0,1024.7,1021.5,,,7.7,14.4,No,No
2014-12-30,Sale,13.5,21.5,0.8,,,W,85.0,NW,WSW,28.0,39.0,47.0,41.0,1004.9,1007.7,4.0,4.0,18.3,20.8,No,No
2016-02-26,Uluru,22.0,35.9,1.8,,,ESE,39.0,ESE,SE,28.0,20.0,44.0,28.0,1016.5,1013.0,,,26.9,34.7,Yes,No
2016-02-26,Witchcliffe,11.7,28.9,0.0,,,SSE,37.0,ESE,SE,15.0,24.0,65.0,46.0,1022.1,1017.3,,,18.1,26.6,No,No
2014-09-17,Watsonia,6.6,15.5,4.8,1.0,6.1,W,61.0,W,WSW,17.0,35.0,75.0,62.0,1014.0,1014.9,5.0,7.0,12.2,12.1,Yes,Yes
2016-02-16,Dartmoor,13.0,20.1,1.0,5.8,11.0,S,43.0,S,S,22.0,24.0,54.0,42.0,1018.9,1020.2,,,14.6,17.9,No,No
2013-04-23,NorfolkIsland,16.0,23.1,0.0,4.0,9.7,SSW,30.0,ESE,W,9.0,13.0,76.0,51.0,1016.4,1014.1,1.0,1.0,20.3,22.5,No,No
2016-08-26,Launceston,0.8,13.9,0.6,,,NNW,33.0,,NNW,0.0,22.0,99.0,69.0,,,,,2.1,13.1,No,No
2010-07-21,Bendigo,-0.2,13.8,0.0,0.2,,S,24.0,,S,0.0,7.0,95.0,55.0,1029.9,1028.4,0.0,4.0,5.9,12.4,No,No
2013-03-19,Woomera,13.3,29.4,0.0,7.6,11.4,SE,28.0,ESE,ENE,15.0,13.0,37.0,13.0,1019.6,1017.2,0.0,0.0,17.9,27.1,No,No
2009-08-16,Nuriootpa,10.9,14.8,0.0,,,NNW,104.0,WNW,WNW,37.0,41.0,70.0,50.0,1006.2,1008.1,,,12.2,14.2,No,Yes
2013-12-17,Wollongong,19.1,23.8,0.0,,,NE,43.0,NNE,NE,13.0,33.0,64.0,69.0,1021.5,1019.4,,,22.5,23.2,No,No
2015-08-26,Newcastle,12.7,19.2,0.2,,,,,NW,,19.0,,71.0,,,,7.0,,14.7,,No,No
2017-03-21,Cairns,24.0,31.6,0.2,,,ENE,30.0,ESE,ENE,7.0,19.0,74.0,72.0,1011.1,1007.5,,1.0,29.2,31.2,No,No
2011-12-24,Townsville,25.5,31.9,0.0,6.8,10.5,NNW,31.0,E,N,13.0,20.0,65.0,62.0,1006.1,1002.5,4.0,3.0,29.5,30.6,No,No
2015-07-31,Cobar,7.3,19.2,0.0,4.0,,SSW,19.0,SW,WSW,11.0,9.0,47.0,40.0,1023.1,1020.4,1.0,1.0,11.6,18.4,No,No
2013-10-03,Uluru,13.6,30.1,0.0,,,ESE,39.0,ESE,E,24.0,19.0,34.0,11.0,1022.8,1018.2,,,19.7,28.6,No,No
2014-02-06,MountGambier,13.7,36.5,0.0,8.2,12.8,W,44.0,NNE,W,19.0,33.0,35.0,28.0,1011.8,1009.2,0.0,1.0,25.7,31.1,No,No
2009-10-16,AliceSprings,11.3,25.8,0.0,11.4,,ESE,44.0,ESE,SE,30.0,24.0,25.0,15.0,1021.9,1018.5,0.0,1.0,20.1,24.8,No,No
2015-12-27,Townsville,26.6,33.7,0.0,10.8,9.0,ENE,35.0,ENE,ENE,17.0,30.0,62.0,62.0,1010.1,1006.8,6.0,5.0,30.2,31.4,No,Yes
2013-10-31,Uluru,15.8,35.1,0.0,,,E,39.0,E,ENE,28.0,19.0,12.0,10.0,1019.2,1014.6,,,25.6,33.1,No,No
2013-06-20,CoffsHarbour,12.5,17.1,0.0,3.4,,SW,39.0,SW,SW,24.0,24.0,54.0,57.0,1021.9,1019.3,7.0,8.0,15.2,16.0,No,No
2011-06-23,Williamtown,8.4,18.1,0.0,4.8,,WNW,54.0,WNW,W,35.0,33.0,54.0,46.0,1017.8,1018.1,1.0,1.0,13.1,17.5,No,
2009-10-25,Canberra,8.2,18.8,0.0,7.6,,,,,,,,73.0,55.0,,,,,13.5,18.0,No,Yes
2010-09-17,Woomera,7.8,17.5,0.0,5.2,8.8,SE,41.0,SE,SSE,24.0,15.0,55.0,34.0,1029.4,1024.8,1.0,1.0,11.6,16.4,No,No
2009-12-13,SalmonGums,15.4,37.5,0.0,,,NE,50.0,NNE,NE,22.0,15.0,26.0,12.0,,,,,28.4,35.3,No,No
2011-10-20,Sale,8.9,30.8,0.0,5.6,11.6,NW,46.0,NNW,WNW,9.0,30.0,50.0,24.0,1020.9,1016.9,1.0,3.0,21.5,30.4,No,No
2016-11-18,Sale,13.6,22.1,0.0,,,W,37.0,W,SE,20.0,17.0,74.0,69.0,1014.7,1015.4,4.0,7.0,17.5,18.9,No,No
2012-11-01,Walpole,12.2,17.9,0.4,,,ESE,48.0,E,NE,22.0,19.0,88.0,76.0,1019.8,1015.7,,,13.2,14.6,No,Yes
2013-08-21,WaggaWagga,3.2,11.4,0.0,1.2,3.9,W,30.0,WNW,W,6.0,11.0,88.0,65.0,1018.8,1015.9,7.0,7.0,6.2,10.1,No,Yes
2009-02-03,GoldCoast,21.7,29.9,3.8,,,ESE,35.0,SSW,ESE,13.0,19.0,77.0,67.0,1010.9,1008.3,,,25.5,28.3,Yes,No
2010-08-15,CoffsHarbour,8.5,23.8,0.0,2.8,10.5,WNW,52.0,N,WNW,22.0,22.0,46.0,23.0,1010.5,1007.5,1.0,3.0,17.6,22.1,No,No
2013-07-14,Cairns,19.1,26.6,1.6,3.6,5.3,SE,54.0,S,SSE,28.0,22.0,87.0,66.0,1018.3,1016.5,7.0,6.0,20.2,22.8,Yes,No
2013-07-21,Ballarat,0.6,5.6,5.0,,,N,44.0,N,N,28.0,28.0,99.0,98.0,1011.1,1011.0,7.0,8.0,2.8,4.3,Yes,No
2015-07-06,Bendigo,-0.2,8.2,0.0,,,NE,20.0,ENE,N,9.0,2.0,84.0,87.0,1018.1,1016.7,8.0,8.0,5.1,7.7,No,Yes
2011-01-28,Launceston,7.3,23.6,0.0,,,NNW,28.0,WSW,WNW,4.0,13.0,62.0,36.0,1020.2,1019.2,,,14.1,22.6,No,No
2011-11-25,Woomera,14.6,27.5,1.8,,7.4,WSW,56.0,SW,SW,17.0,33.0,44.0,17.0,1018.4,1014.9,2.0,2.0,18.4,26.0,Yes,No
2011-10-21,Adelaide,15.8,21.9,8.2,1.8,0.7,NE,22.0,ESE,NE,7.0,9.0,76.0,68.0,1023.8,1021.7,,,16.6,19.7,Yes,No
2016-02-18,NorahHead,19.6,26.9,0.0,,,ENE,31.0,S,SSE,17.0,20.0,82.0,60.0,1009.4,1008.8,,,21.8,26.2,No,No
2013-08-22,Nhil,7.0,13.3,4.2,,,W,52.0,WNW,W,20.0,31.0,88.0,71.0,1012.7,1010.7,,,9.3,13.0,Yes,Yes
2010-03-19,SalmonGums,15.1,33.5,0.0,,,SSE,52.0,SE,SE,6.0,13.0,75.0,29.0,,,,,19.9,32.3,No,Yes
2007-12-26,Canberra,9.8,26.3,0.0,5.2,13.0,NNW,41.0,W,NNW,6.0,19.0,63.0,35.0,1023.2,1018.0,1.0,1.0,15.3,23.9,No,No
2017-03-04,Moree,23.3,25.4,0.0,,,N,30.0,NNE,WSW,17.0,6.0,76.0,65.0,1013.3,1011.3,8.0,8.0,23.7,25.0,No,Yes
2010-03-20,Nuriootpa,14.2,30.1,0.0,6.4,8.9,SSE,37.0,ESE,NW,9.0,4.0,46.0,38.0,1021.9,1019.6,6.0,7.0,19.5,28.2,No,No
2011-11-27,MountGinini,4.2,15.9,18.0,,,W,76.0,WSW,SW,30.0,13.0,,76.0,,,,,,15.5,Yes,No
2012-02-07,Woomera,15.1,27.1,0.0,13.2,12.3,SSW,44.0,S,S,22.0,20.0,55.0,24.0,1014.6,1012.4,0.0,2.0,17.9,25.0,No,No
2011-05-14,Townsville,11.3,26.0,0.0,5.4,10.3,ENE,35.0,WNW,ENE,6.0,28.0,69.0,47.0,1019.2,1015.9,1.0,1.0,19.4,24.2,No,No
2012-05-26,Albury,6.7,13.2,6.0,,,WNW,35.0,WNW,WNW,13.0,13.0,95.0,79.0,1016.1,1015.3,7.0,8.0,7.9,12.2,Yes,No
2016-05-19,Cobar,9.5,20.4,0.0,1.2,,SW,33.0,WSW,WSW,9.0,17.0,74.0,38.0,1021.6,1018.9,,,15.0,20.3,No,No
2015-07-16,Albury,2.9,11.9,4.4,,,SW,19.0,SSW,WSW,6.0,11.0,90.0,67.0,1020.1,1017.3,8.0,,5.8,10.5,Yes,No
2010-06-11,Portland,9.9,13.8,2.0,0.8,7.3,WSW,48.0,WSW,SSW,19.0,15.0,81.0,83.0,1023.5,1022.8,6.0,6.0,11.1,11.8,Yes,Yes
2014-12-27,Moree,23.2,25.9,,,,E,33.0,E,NE,19.0,15.0,56.0,78.0,1014.5,1014.6,,8.0,25.6,23.6,,Yes
2014-12-24,MelbourneAirport,10.2,21.9,2.0,4.0,11.9,SSE,48.0,SSE,S,19.0,26.0,51.0,48.0,1015.9,1014.5,4.0,6.0,17.5,20.1,Yes,No
2013-06-25,MelbourneAirport,4.6,15.4,0.0,0.2,7.2,ESE,22.0,SSE,SE,11.0,9.0,95.0,47.0,1026.6,1023.4,7.0,1.0,8.6,15.1,No,No
2014-04-11,Uluru,15.7,26.2,,,,SSE,30.0,SE,SSE,19.0,17.0,71.0,43.0,1016.4,1012.6,,,20.2,25.3,,No
2010-10-12,MountGinini,3.7,12.0,0.6,,,NNW,35.0,WNW,WNW,15.0,11.0,98.0,97.0,,,,,8.4,9.2,No,Yes
2012-07-15,Townsville,17.8,21.1,1.4,1.8,0.0,SSW,50.0,SW,SSW,30.0,33.0,74.0,69.0,1019.6,1017.0,8.0,8.0,17.8,20.5,Yes,No
2009-10-31,Launceston,,26.4,3.1,,,NNW,41.0,E,NW,2.0,28.0,75.0,59.0,1019.5,1017.2,,,20.1,24.5,Yes,No
2016-12-10,Dartmoor,9.2,16.1,0.0,,,SSW,30.0,NW,SW,6.0,13.0,73.0,72.0,1024.8,1024.4,,,13.4,14.9,No,No
2010-01-05,NorahHead,18.1,26.8,0.0,,,NE,52.0,NNE,NE,20.0,41.0,72.0,77.0,1018.2,1015.0,,,22.6,24.4,No,No
2015-12-30,Brisbane,19.1,29.8,0.0,8.0,11.6,SSE,33.0,S,ESE,7.0,13.0,47.0,48.0,1015.9,1013.5,3.0,3.0,26.2,27.1,No,No
2017-02-17,Ballarat,8.9,22.7,0.0,,,WNW,43.0,WSW,WNW,11.0,26.0,82.0,43.0,1009.6,1008.4,5.0,2.0,12.8,20.2,No,No
